created_at,entry_id,field1,field2,field3,field4,field5,field6
2023-08-06T16:10:00+0100,1,2023-08-06T16:10:00+0100,26.633148193359375,37.56866455078125,314,24.1,43.0
2023-08-06T16:10:09+0100,2,2023-08-06T16:10:09+0100,26.123123168945312,38.62457275390625,350,24.1,43.0
2023-08-06T16:10:17+0100,3,2023-08-06T16:10:17+0100,25.434188842773438,40.1458740234375,369,24.1,43.0
2023-08-06T16:10:26+0100,4,2023-08-06T16:10:26+0100,24.809341430664062,41.5435791015625,345,24.1,43.0
2023-08-06T16:10:34+0100,5,2023-08-06T16:10:34+0100,24.301986694335938,42.79022216796875,349,24.1,43.0
2023-08-06T16:10:43+0100,6,2023-08-06T16:10:43+0100,24.083023071289062,43.33343505859375,356,24.1,43.0
2023-08-06T16:10:51+0100,7,2023-08-06T16:10:51+0100,23.655776977539062,44.3756103515625,357,24.1,43.0
2023-08-06T16:11:00+0100,8,2023-08-06T16:11:00+0100,23.324661254882812,45.318603515625,353,24.1,43.0
2023-08-06T16:11:08+0100,9,2023-08-06T16:11:08+0100,22.974853515625,46.1090087890625,335,24.1,43.0
2023-08-06T16:11:14+0100,10,2023-08-06T16:11:14+0100,22.8466796875,46.4813232421875,335,24.1,43.0
2023-08-06T16:11:19+0100,11,2023-08-06T16:11:19+0100,22.72918701171875,46.80633544921875,332,24.1,43.0
2023-08-06T16:11:25+0100,12,2023-08-06T16:11:25+0100,22.617034912109375,47.039794921875,335,24.1,43.0
2023-08-06T16:11:31+0100,13,2023-08-06T16:11:31+0100,22.502212524414062,47.33123779296875,335,24.1,43.0
2023-08-06T16:11:36+0100,14,2023-08-06T16:11:36+0100,22.320632934570312,47.85614013671875,339,24.1,43.0
2023-08-06T16:11:42+0100,15,2023-08-06T16:11:42+0100,22.229843139648438,48.08349609375,343,24.1,43.0
2023-08-06T16:11:48+0100,16,2023-08-06T16:11:48+0100,22.189788818359375,48.24981689453125,349,24.1,43.0
2023-08-06T16:11:53+0100,17,2023-08-06T16:11:53+0100,22.15240478515625,48.42071533203125,362,24.1,43.0
2023-08-06T16:11:59+0100,18,2023-08-06T16:11:59+0100,22.1417236328125,48.68011474609375,360,24.1,43.0
2023-08-06T16:12:05+0100,19,2023-08-06T16:12:05+0100,22.096328735351562,48.83270263671875,359,24.1,43.0
2023-08-06T16:12:10+0100,20,2023-08-06T16:12:10+0100,22.0562744140625,49.1241455078125,361,24.1,43.0
2023-08-06T16:12:16+0100,21,2023-08-06T16:12:16+0100,21.9921875,49.25384521484375,362,24.1,43.0
2023-08-06T16:12:22+0100,22,2023-08-06T16:12:22+0100,21.976165771484375,49.365234375,363,24.1,43.0
2023-08-06T16:12:28+0100,23,2023-08-06T16:12:28+0100,21.976165771484375,49.50714111328125,374,24.1,43.0
2023-08-06T16:12:33+0100,24,2023-08-06T16:12:33+0100,21.925430297851562,49.6673583984375,372,24.1,43.0
2023-08-06T16:12:39+0100,25,2023-08-06T16:12:39+0100,21.925430297851562,49.80010986328125,372,24.1,43.0
2023-08-06T16:12:45+0100,26,2023-08-06T16:12:45+0100,21.861343383789062,49.94354248046875,376,24.1,43.0
2023-08-06T16:12:50+0100,27,2023-08-06T16:12:50+0100,21.861343383789062,50.02593994140625,383,24.1,43.0
2023-08-06T16:12:56+0100,28,2023-08-06T16:12:56+0100,21.858673095703125,50.19683837890625,384,24.1,43.0
2023-08-06T16:13:02+0100,29,2023-08-06T16:13:02+0100,21.869354248046875,50.19989013671875,381,24.1,43.0
2023-08-06T16:13:07+0100,30,2023-08-06T16:13:07+0100,21.850662231445312,50.32958984375,379,24.1,43.0
2023-08-06T16:13:13+0100,31,2023-08-06T16:13:13+0100,21.807937622070312,50.35858154296875,368,24.1,43.0
2023-08-06T16:13:18+0100,32,2023-08-06T16:13:18+0100,21.815948486328125,50.41961669921875,367,24.1,43.0
2023-08-06T16:13:24+0100,33,2023-08-06T16:13:24+0100,21.7999267578125,50.55389404296875,365,24.1,43.0
2023-08-06T16:13:30+0100,34,2023-08-06T16:13:30+0100,21.829299926757812,50.55999755859375,365,24.1,43.0
2023-08-06T16:13:35+0100,35,2023-08-06T16:13:35+0100,21.797256469726562,50.592041015625,368,24.1,43.0
2023-08-06T16:13:41+0100,36,2023-08-06T16:13:41+0100,21.815948486328125,50.6561279296875,367,24.1,43.0
2023-08-06T16:13:47+0100,37,2023-08-06T16:13:47+0100,21.783905029296875,50.73089599609375,366,24.1,43.0
2023-08-06T16:13:52+0100,38,2023-08-06T16:13:52+0100,21.778564453125,50.8056640625,364,24.1,43.0
2023-08-06T16:13:58+0100,39,2023-08-06T16:13:58+0100,21.762542724609375,50.78582763671875,363,24.1,43.0
2023-08-06T16:14:03+0100,40,2023-08-06T16:14:03+0100,21.759872436523438,50.85601806640625,365,24.1,43.0
2023-08-06T16:14:09+0100,41,2023-08-06T16:14:09+0100,21.749191284179688,50.83160400390625,369,24.1,43.0
2023-08-06T16:14:15+0100,42,2023-08-06T16:14:15+0100,21.759872436523438,50.897216796875,387,24.1,43.0
2023-08-06T16:14:20+0100,43,2023-08-06T16:14:20+0100,21.709136962890625,50.958251953125,387,24.1,43.0
2023-08-06T16:14:26+0100,44,2023-08-06T16:14:26+0100,21.685104370117188,50.87738037109375,387,24.1,43.0
2023-08-06T16:14:32+0100,45,2023-08-06T16:14:32+0100,21.70379638671875,50.982666015625,385,24.1,43.0
2023-08-06T16:14:38+0100,46,2023-08-06T16:14:38+0100,21.695785522460938,50.994873046875,395,24.1,43.0
2023-08-06T16:14:43+0100,47,2023-08-06T16:14:43+0100,21.698455810546875,50.9979248046875,396,24.1,43.0
2023-08-06T16:14:49+0100,48,2023-08-06T16:14:49+0100,21.711807250976562,51.02386474609375,396,24.1,43.0
2023-08-06T16:14:54+0100,49,2023-08-06T16:14:54+0100,21.685104370117188,50.9185791015625,392,24.1,43.0
2023-08-06T16:15:00+0100,50,2023-08-06T16:15:00+0100,21.693115234375,50.82550048828125,393,24.1,43.0
2023-08-06T16:15:06+0100,51,2023-08-06T16:15:06+0100,21.7144775390625,50.7476806640625,392,24.1,43.0
2023-08-06T16:15:11+0100,52,2023-08-06T16:15:11+0100,21.7144775390625,50.738525390625,392,24.1,43.0
2023-08-06T16:15:17+0100,53,2023-08-06T16:15:17+0100,21.722488403320312,50.6439208984375,385,24.1,43.0
2023-08-06T16:15:23+0100,54,2023-08-06T16:15:23+0100,21.72515869140625,50.5340576171875,364,24.1,43.0
2023-08-06T16:15:28+0100,55,2023-08-06T16:15:28+0100,21.73583984375,50.2899169921875,366,24.1,43.0
2023-08-06T16:15:34+0100,56,2023-08-06T16:15:34+0100,21.741180419921875,50.1617431640625,359,24.1,43.0
2023-08-06T16:15:40+0100,57,2023-08-06T16:15:40+0100,21.759872436523438,50.12359619140625,361,24.1,43.0
2023-08-06T16:15:45+0100,58,2023-08-06T16:15:45+0100,21.770553588867188,50.06561279296875,369,24.1,43.0
2023-08-06T16:15:51+0100,59,2023-08-06T16:15:51+0100,21.765213012695312,49.95574951171875,368,24.1,43.0
2023-08-06T16:15:57+0100,60,2023-08-06T16:15:57+0100,21.775894165039062,49.90692138671875,365,24.1,43.0
2023-08-06T16:16:02+0100,61,2023-08-06T16:16:02+0100,21.76788330078125,49.8565673828125,366,24.1,43.0
2023-08-06T16:16:08+0100,62,2023-08-06T16:16:08+0100,21.781234741210938,49.7802734375,366,24.1,43.0
2023-08-06T16:16:14+0100,63,2023-08-06T16:16:14+0100,21.794586181640625,49.755859375,367,24.1,43.0
2023-08-06T16:16:19+0100,64,2023-08-06T16:16:19+0100,21.797256469726562,49.676513671875,363,24.1,43.0
2023-08-06T16:16:25+0100,65,2023-08-06T16:16:25+0100,21.773223876953125,49.5635986328125,366,24.1,43.0
2023-08-06T16:16:31+0100,66,2023-08-06T16:16:31+0100,21.773223876953125,49.3682861328125,361,24.1,43.0
2023-08-06T16:16:36+0100,67,2023-08-06T16:16:36+0100,21.794586181640625,49.3438720703125,363,24.1,43.0
2023-08-06T16:16:42+0100,68,2023-08-06T16:16:42+0100,21.781234741210938,49.2340087890625,366,24.1,43.0
2023-08-06T16:16:48+0100,69,2023-08-06T16:16:48+0100,21.805267333984375,49.24468994140625,365,24.1,43.0
2023-08-06T16:16:53+0100,70,2023-08-06T16:16:53+0100,21.826629638671875,49.1607666015625,375,24.1,43.0
2023-08-06T16:16:59+0100,71,2023-08-06T16:16:59+0100,21.81060791015625,49.06768798828125,374,24.1,43.0
2023-08-06T16:17:05+0100,72,2023-08-06T16:17:05+0100,21.826629638671875,48.91357421875,376,24.1,43.0
2023-08-06T16:17:10+0100,73,2023-08-06T16:17:10+0100,21.834640502929688,48.822021484375,380,24.1,43.0
2023-08-06T16:17:16+0100,74,2023-08-06T16:17:16+0100,21.861343383789062,48.81591796875,378,24.1,43.0
2023-08-06T16:17:22+0100,75,2023-08-06T16:17:22+0100,21.858673095703125,48.74114990234375,379,24.1,43.0
2023-08-06T16:17:27+0100,76,2023-08-06T16:17:27+0100,21.872024536132812,48.614501953125,381,24.1,43.0
2023-08-06T16:17:33+0100,77,2023-08-06T16:17:33+0100,21.925430297851562,48.48175048828125,380,24.1,43.0
2023-08-06T16:17:39+0100,78,2023-08-06T16:17:39+0100,21.9281005859375,48.39324951171875,372,24.1,43.0
2023-08-06T16:17:44+0100,79,2023-08-06T16:17:44+0100,21.957473754882812,48.34136962890625,369,24.1,43.0
2023-08-06T16:17:50+0100,80,2023-08-06T16:17:50+0100,21.96014404296875,48.2421875,370,24.1,43.0
2023-08-06T16:17:56+0100,81,2023-08-06T16:17:56+0100,21.978836059570312,48.15673828125,369,24.1,43.0
2023-08-06T16:18:01+0100,82,2023-08-06T16:18:01+0100,21.986846923828125,48.11553955078125,369,24.1,43.0
2023-08-06T16:18:07+0100,83,2023-08-06T16:18:07+0100,22.029571533203125,48.0010986328125,377,24.1,43.0
2023-08-06T16:18:12+0100,84,2023-08-06T16:18:12+0100,22.0135498046875,47.96905517578125,377,24.1,43.0
2023-08-06T16:18:18+0100,85,2023-08-06T16:18:18+0100,22.037582397460938,47.95074462890625,382,24.1,43.0
2023-08-06T16:18:24+0100,86,2023-08-06T16:18:24+0100,22.018890380859375,47.86529541015625,382,24.1,43.0
2023-08-06T16:18:29+0100,87,2023-08-06T16:18:29+0100,22.040252685546875,47.86376953125,383,24.1,43.0
2023-08-06T16:18:35+0100,88,2023-08-06T16:18:35+0100,22.034912109375,47.8363037109375,381,24.1,43.0
2023-08-06T16:18:41+0100,89,2023-08-06T16:18:41+0100,22.061614990234375,47.74017333984375,380,24.1,43.0
2023-08-06T16:18:46+0100,90,2023-08-06T16:18:46+0100,22.058944702148438,47.686767578125,381,24.1,43.0
2023-08-06T16:18:52+0100,91,2023-08-06T16:18:52+0100,22.074966430664062,47.7081298828125,379,24.1,43.0
2023-08-06T16:18:57+0100,92,2023-08-06T16:18:57+0100,22.0562744140625,47.80426025390625,380,24.1,43.0
2023-08-06T16:19:03+0100,93,2023-08-06T16:19:03+0100,22.032241821289062,47.88360595703125,381,24.1,43.0
2023-08-06T16:19:08+0100,94,2023-08-06T16:19:08+0100,22.026901245117188,48.01788330078125,381,24.1,43.0
2023-08-06T16:19:14+0100,95,2023-08-06T16:19:14+0100,22.048263549804688,48.138427734375,381,24.1,43.0
2023-08-06T16:19:20+0100,96,2023-08-06T16:19:20+0100,22.117691040039062,48.2635498046875,382,24.1,43.0
2023-08-06T16:19:25+0100,97,2023-08-06T16:19:25+0100,22.157745361328125,48.2574462890625,384,24.1,43.0
2023-08-06T16:19:31+0100,98,2023-08-06T16:19:31+0100,22.229843139648438,48.3551025390625,387,24.1,43.0
2023-08-06T16:19:36+0100,99,2023-08-06T16:19:36+0100,22.232513427734375,48.36883544921875,388,24.1,43.0
2023-08-06T16:19:42+0100,100,2023-08-06T16:19:42+0100,22.296600341796875,48.53515625,390,24.1,43.0
2023-08-06T16:19:48+0100,101,2023-08-06T16:19:48+0100,22.339324951171875,48.90289306640625,392,24.1,43.0
2023-08-06T16:19:54+0100,102,2023-08-06T16:19:54+0100,22.390060424804688,49.090576171875,393,24.1,43.0
2023-08-06T16:20:00+0100,103,2023-08-06T16:20:00+0100,22.339324951171875,49.1729736328125,398,24.1,43.0
2023-08-06T16:20:05+0100,104,2023-08-06T16:20:05+0100,22.24853515625,49.34539794921875,410,24.1,43.0
2023-08-06T16:20:11+0100,105,2023-08-06T16:20:11+0100,22.179107666015625,49.60784912109375,423,24.1,43.0
2023-08-06T16:20:16+0100,106,2023-08-06T16:20:16+0100,22.0989990234375,49.8779296875,430,24.1,43.0
2023-08-06T16:20:22+0100,107,2023-08-06T16:20:22+0100,21.984176635742188,50.262451171875,441,24.1,43.0
2023-08-06T16:20:28+0100,108,2023-08-06T16:20:28+0100,21.952133178710938,50.4974365234375,447,24.1,43.0
2023-08-06T16:20:33+0100,109,2023-08-06T16:20:33+0100,21.933441162109375,50.64697265625,453,24.1,43.0
2023-08-06T16:20:39+0100,110,2023-08-06T16:20:39+0100,21.936111450195312,50.75225830078125,486,24.1,43.0
2023-08-06T16:20:45+0100,111,2023-08-06T16:20:45+0100,21.893386840820312,50.93536376953125,483,24.1,43.0
2023-08-06T16:20:51+0100,112,2023-08-06T16:20:51+0100,21.866683959960938,51.08795166015625,505,24.1,43.0
2023-08-06T16:20:56+0100,113,2023-08-06T16:20:56+0100,21.813278198242188,51.373291015625,506,24.1,43.0
2023-08-06T16:21:02+0100,114,2023-08-06T16:21:02+0100,21.78924560546875,51.5594482421875,515,24.1,43.0
2023-08-06T16:21:08+0100,115,2023-08-06T16:21:08+0100,21.781234741210938,51.67388916015625,514,24.1,43.0
2023-08-06T16:21:13+0100,116,2023-08-06T16:21:13+0100,21.794586181640625,51.76239013671875,519,24.1,43.0
2023-08-06T16:21:19+0100,117,2023-08-06T16:21:19+0100,21.783905029296875,51.89361572265625,519,24.1,43.0
2023-08-06T16:21:24+0100,118,2023-08-06T16:21:24+0100,21.8212890625,52.0904541015625,531,24.1,43.0
2023-08-06T16:21:30+0100,119,2023-08-06T16:21:30+0100,21.797256469726562,52.227783203125,535,24.1,43.0
2023-08-06T16:21:36+0100,120,2023-08-06T16:21:36+0100,21.81060791015625,52.264404296875,544,24.1,43.0
2023-08-06T16:21:41+0100,121,2023-08-06T16:21:41+0100,21.794586181640625,52.4200439453125,547,24.1,43.0
2023-08-06T16:21:47+0100,122,2023-08-06T16:21:47+0100,21.837310791015625,52.4993896484375,568,24.1,43.0
2023-08-06T16:21:52+0100,123,2023-08-06T16:21:52+0100,21.8426513671875,52.5054931640625,573,24.1,43.0
2023-08-06T16:21:58+0100,124,2023-08-06T16:21:58+0100,21.872024536132812,52.66265869140625,579,24.1,43.0
2023-08-06T16:22:04+0100,125,2023-08-06T16:22:04+0100,21.872024536132812,52.72369384765625,580,24.1,43.0
2023-08-06T16:22:10+0100,126,2023-08-06T16:22:10+0100,21.91741943359375,52.825927734375,588,24.1,43.0
2023-08-06T16:22:15+0100,127,2023-08-06T16:22:15+0100,21.936111450195312,52.84576416015625,610,24.1,43.0
2023-08-06T16:22:21+0100,128,2023-08-06T16:22:21+0100,21.973495483398438,52.9296875,608,24.1,43.0
2023-08-06T16:22:27+0100,129,2023-08-06T16:22:27+0100,21.973495483398438,52.98004150390625,624,24.1,43.0
2023-08-06T16:22:32+0100,130,2023-08-06T16:22:32+0100,22.021560668945312,53.0029296875,630,24.1,43.0
2023-08-06T16:22:38+0100,131,2023-08-06T16:22:38+0100,22.0135498046875,53.03497314453125,632,24.1,43.0
2023-08-06T16:22:44+0100,132,2023-08-06T16:22:44+0100,22.032241821289062,53.106689453125,642,24.1,43.0
2023-08-06T16:22:49+0100,133,2023-08-06T16:22:49+0100,22.050933837890625,53.13720703125,648,24.1,43.0
2023-08-06T16:22:55+0100,134,2023-08-06T16:22:55+0100,22.08831787109375,53.1982421875,648,24.1,43.0
2023-08-06T16:23:00+0100,135,2023-08-06T16:23:00+0100,22.082977294921875,53.2440185546875,646,24.1,43.0
2023-08-06T16:23:06+0100,136,2023-08-06T16:23:06+0100,22.139053344726562,53.3355712890625,673,24.1,43.0
2023-08-06T16:23:12+0100,137,2023-08-06T16:23:12+0100,22.147064208984375,53.375244140625,674,24.1,43.0
2023-08-06T16:23:18+0100,138,2023-08-06T16:23:18+0100,22.253875732421875,53.6529541015625,684,24.1,43.0
2023-08-06T16:23:23+0100,139,2023-08-06T16:23:23+0100,22.382049560546875,53.802490234375,698,24.1,43.0
2023-08-06T16:23:30+0100,140,2023-08-06T16:23:30+0100,22.520904541015625,53.7353515625,720,24.1,43.0
2023-08-06T16:23:35+0100,141,2023-08-06T16:23:35+0100,22.593002319335938,53.7261962890625,727,24.1,43.0
2023-08-06T16:23:41+0100,142,2023-08-06T16:23:41+0100,22.657089233398438,53.55987548828125,728,24.1,43.0
