created_at,entry_id,field1,field2,field3,field4,field5,field6
2023-08-06T15:55:01+0100,22,2023-08-06T15:55:01+0100,25.7733154296875,47.88665771484375,432,34.2,29.0
2023-08-06T15:55:09+0100,23,2023-08-06T15:55:09+0100,25.669174194335938,48.4954833984375,410,34.2,29.0
2023-08-06T15:55:18+0100,24,2023-08-06T15:55:18+0100,25.607757568359375,48.97918701171875,414,34.2,29.0
2023-08-06T15:55:26+0100,25,2023-08-06T15:55:26+0100,25.52764892578125,49.35455322265625,418,34.2,29.0
2023-08-06T15:55:35+0100,26,2023-08-06T15:55:35+0100,25.511627197265625,49.4903564453125,419,34.2,29.0
2023-08-06T15:55:43+0100,27,2023-08-06T15:55:43+0100,25.434188842773438,49.8626708984375,433,34.2,29.0
2023-08-06T15:55:52+0100,28,2023-08-06T15:55:52+0100,25.340728759765625,50.18463134765625,434,34.2,29.0
2023-08-06T15:56:00+0100,29,2023-08-06T15:56:00+0100,25.279312133789062,50.55084228515625,427,34.2,29.0
2023-08-06T15:56:08+0100,30,2023-08-06T15:56:08+0100,25.223236083984375,50.628662109375,420,34.2,29.0
2023-08-06T15:56:17+0100,31,2023-08-06T15:56:17+0100,25.183181762695312,50.885009765625,418,34.2,29.0
2023-08-06T15:56:26+0100,32,2023-08-06T15:56:26+0100,25.105743408203125,51.031494140625,404,34.2,29.0
2023-08-06T15:56:34+0100,33,2023-08-06T15:56:34+0100,25.041656494140625,51.29547119140625,390,34.2,29.0
2023-08-06T15:56:43+0100,34,2023-08-06T15:56:43+0100,25.001602172851562,51.373291015625,381,34.2,29.0
2023-08-06T15:56:51+0100,35,2023-08-06T15:56:51+0100,24.921493530273438,51.52740478515625,380,34.2,29.0
2023-08-06T15:56:59+0100,36,2023-08-06T15:56:59+0100,24.900131225585938,51.64031982421875,389,34.2,29.0
2023-08-06T15:57:08+0100,37,2023-08-06T15:57:08+0100,24.916152954101562,51.58538818359375,396,34.2,29.0
2023-08-06T15:57:17+0100,38,2023-08-06T15:57:17+0100,24.9188232421875,51.49993896484375,400,34.2,29.0
2023-08-06T15:57:25+0100,39,2023-08-06T15:57:25+0100,24.88677978515625,51.41448974609375,401,34.2,29.0
2023-08-06T15:57:34+0100,40,2023-08-06T15:57:34+0100,24.817352294921875,51.336669921875,403,34.2,29.0
