created_at,entry_id,field1,field2,field3,field4,field5,field6
2023-08-05T22:26:20+0100,39,2023-08-05T22:26:20+0100,19.687728881835938,66.07818603515625,1239,25.3,50.0
2023-08-05T22:26:50+0100,40,2023-08-05T22:26:50+0100,19.669036865234375,66.09344482421875,1240,25.3,50.0
2023-08-05T22:27:21+0100,41,2023-08-05T22:27:21+0100,19.658355712890625,66.1346435546875,1243,25.3,50.0
2023-08-05T22:27:51+0100,42,2023-08-05T22:27:51+0100,19.650344848632812,66.119384765625,1241,25.3,50.0
2023-08-05T22:28:22+0100,43,2023-08-05T22:28:22+0100,19.6209716796875,66.15142822265625,1250,25.3,50.0
2023-08-05T22:28:52+0100,44,2023-08-05T22:28:52+0100,19.63165283203125,66.180419921875,1250,25.3,50.0
2023-08-05T22:29:23+0100,45,2023-08-05T22:29:23+0100,19.63165283203125,66.19110107421875,1252,25.3,50.0
2023-08-05T22:29:53+0100,46,2023-08-05T22:29:53+0100,19.618301391601562,66.19720458984375,1256,25.3,50.0
2023-08-05T22:30:23+0100,47,2023-08-05T22:30:23+0100,19.594268798828125,66.2322998046875,1258,25.3,50.0
2023-08-05T22:30:54+0100,48,2023-08-05T22:30:54+0100,19.596939086914062,66.2689208984375,1258,25.3,50.0
2023-08-05T22:31:24+0100,49,2023-08-05T22:31:24+0100,19.615631103515625,66.3116455078125,1261,25.3,50.0
2023-08-05T22:31:55+0100,50,2023-08-05T22:31:55+0100,19.602279663085938,66.34063720703125,1263,25.3,50.0
2023-08-05T22:32:25+0100,51,2023-08-05T22:32:25+0100,19.575576782226562,66.375732421875,1264,25.3,50.0
2023-08-05T22:32:56+0100,52,2023-08-05T22:32:56+0100,19.591598510742188,66.3818359375,1266,25.3,50.0
2023-08-05T22:33:26+0100,53,2023-08-05T22:33:26+0100,19.596939086914062,66.33758544921875,1269,25.3,50.0
2023-08-05T22:33:57+0100,54,2023-08-05T22:33:57+0100,19.604949951171875,66.31927490234375,1272,25.3,50.0
2023-08-05T22:34:27+0100,55,2023-08-05T22:34:27+0100,19.639663696289062,66.2994384765625,1272,25.3,50.0
2023-08-05T22:34:57+0100,56,2023-08-05T22:34:57+0100,19.661026000976562,66.204833984375,1274,25.3,50.0
2023-08-05T22:35:28+0100,57,2023-08-05T22:35:28+0100,19.661026000976562,66.23992919921875,1275,25.3,50.0
2023-08-05T22:35:58+0100,58,2023-08-05T22:35:58+0100,19.661026000976562,66.23992919921875,1276,25.3,50.0
2023-08-05T22:36:29+0100,59,2023-08-05T22:36:29+0100,19.666366577148438,66.265869140625,1275,25.3,50.0
2023-08-05T22:36:59+0100,60,2023-08-05T22:36:59+0100,19.690399169921875,66.1834716796875,1275,25.3,50.0
2023-08-05T22:37:30+0100,61,2023-08-05T22:37:30+0100,19.69573974609375,66.1285400390625,1275,25.3,50.0
2023-08-05T22:38:00+0100,62,2023-08-05T22:38:00+0100,19.677047729492188,66.119384765625,1278,25.3,50.0
2023-08-05T22:38:31+0100,63,2023-08-05T22:38:31+0100,19.6636962890625,66.1712646484375,1280,25.3,50.0
2023-08-05T22:39:01+0100,64,2023-08-05T22:39:01+0100,19.669036865234375,66.13922119140625,1282,25.3,50.0
2023-08-05T22:39:31+0100,65,2023-08-05T22:39:31+0100,19.658355712890625,66.192626953125,1283,25.3,50.0
2023-08-05T22:40:02+0100,66,2023-08-05T22:40:02+0100,19.709091186523438,66.14532470703125,1283,25.3,50.0
2023-08-05T22:40:32+0100,67,2023-08-05T22:40:32+0100,19.658355712890625,66.15753173828125,1284,25.3,50.0
